"","manufacturer","model","year","average_price"
"6222","lexus","ls",2017,38499
"6223","lexus","ls",2018,50497
"6224","lexus","lx",1996,18600
"6225","lexus","lx",1998,9000
"6226","lexus","lx",1999,12279.8
"6227","lexus","lx",2000,19448.3181818182
"6228","lexus","lx",2001,17555.4444444444
"6229","lexus","lx",2002,18156.1538461538
"6230","lexus","lx",2003,21250
"6231","lexus","lx",2004,21180
"6232","lexus","lx",2005,27601.8
"6233","lexus","lx",2006,21711.8571428571
"6234","lexus","lx",2007,32995
"6235","lexus","lx",2008,32997.5
"6236","lexus","lx",2009,31227.8125
"6237","lexus","lx",2010,27999
"6238","lexus","lx",2011,32763.5
"6239","lexus","lx",2013,36913
"6240","lexus","lx",2014,38492.5
"6241","lexus","lx",2015,48445
"6242","lexus","lx",2020,10000
"6243","lexus","nx",2015,24937.1612903226
"6244","lexus","nx",2016,25885.5595238095
"6245","lexus","nx",2017,27864.3620689655
"6246","lexus","nx",2018,30212.0135746606
"6247","lexus","nx",2019,32067.511627907
"6248","lexus","nx",2020,34824.7
"6249","lexus","nx",2021,38229
"6250","lexus","rc",2015,29821.6428571429
"6251","lexus","rc",2016,37730.2857142857
"6252","lexus","rc",2017,32587.2413793103
"6253","lexus","rc",2018,35679.2857142857
"6254","lexus","rc",2019,42049.9230769231
"6255","lexus","rs",2011,9000
"6256","lexus","rx",1999,6655.16
"6257","lexus","rx",2000,5011.79166666667
"6258","lexus","rx",2001,5522.81818181818
"6259","lexus","rx",2002,5502.91304347826
"6260","lexus","rx",2003,6121.52173913043
"6261","lexus","rx",2004,8317.69230769231
"6262","lexus","rx",2005,7999.79069767442
"6263","lexus","rx",2006,8352.22950819672
"6264","lexus","rx",2007,9489.52577319588
"6265","lexus","rx",2008,9840.2275862069
"6266","lexus","rx",2009,10564.5063291139
"6267","lexus","rx",2010,14143.1167883212
"6268","lexus","rx",2011,15266.5
"6269","lexus","rx",2012,16523.66
"6270","lexus","rx",2013,19726.7682119205
"6271","lexus","rx",2014,20392.56
"6272","lexus","rx",2015,23894.1030927835
"6273","lexus","rx",2016,31886.015625
"6274","lexus","rx",2017,33230.0569948187
"6275","lexus","rx",2018,38554.2158273381
"6276","lexus","rx",2019,41796.7777777778
"6277","lexus","rx",2020,48511.0975609756
"6278","lexus","rx",2021,53709.5
"6279","lexus","sc",1992,8557.14285714286
"6280","lexus","sc",1994,8997
"6281","lexus","sc",1998,10416.6666666667
"6282","lexus","sc",1999,6500
"6283","lexus","sc",2000,5000
"6284","lexus","sc",2002,15269.7428571429
"6285","lexus","sc",2003,15136.08
"6286","lexus","sc",2004,15121.6111111111
"6287","lexus","sc",2005,17436.3333333333
"6288","lexus","sc",2006,18999.5714285714
"6289","lexus","sc",2007,19497.25
"6290","lexus","sc",2008,25981.2
"6291","lexus","se",2012,7900
"6292","lexus","ux",2019,31782.2666666667
"6293","lexus","ux",2020,33826.06
"6294","lincoln","08'",2008,9990
"6295","lincoln","6",2009,8995
"6296","lincoln","aviatior",2004,4900
"6297","lincoln","aviator",2003,6268.35714285714
"6298","lincoln","aviator",2004,7471.42857142857
"6299","lincoln","aviator",2005,4900
"6300","lincoln","aviator",2020,52900
"6301","lincoln","blackwood",2002,11077.8571428571
"6302","lincoln","blackwood",2003,14000
"6303","lincoln","continental",1996,9000
"6304","lincoln","continental",1998,4216.66666666667
"6305","lincoln","continental",2000,4800
"6306","lincoln","continental",2001,3979.71428571429
"6307","lincoln","continental",2002,6983.5
"6308","lincoln","continental",2017,28042.025
"6309","lincoln","continental",2018,32046.6046511628
"6310","lincoln","continental",2019,39325.2276422764
"6311","lincoln","continental",2020,38372.1818181818
"6312","lincoln","corsair",2020,38016.4195402299
"6313","lincoln","corsair",2021,32750
"6314","lincoln","limo",2005,11997
"6315","lincoln","limousine",2002,4800
"6316","lincoln","limousine",2003,4300
"6317","lincoln","limousine",2004,5900
"6318","lincoln","ls",2000,4566.55555555556
"6319","lincoln","ls",2001,4266.8
"6320","lincoln","ls",2002,7514.66666666667
"6321","lincoln","ls",2003,5481.66666666667
"6322","lincoln","ls",2004,5415.2
"6323","lincoln","ls",2005,6994
"6324","lincoln","ls",2006,5212.25
"6325","lincoln","lse",2004,3750
"6326","lincoln","mark",1996,4800
"6327","lincoln","mark",1998,12435
"6328","lincoln","mark",2006,13325.5714285714
"6329","lincoln","mark",2007,14751.75
"6330","lincoln","mark",2008,9666.66666666667
"6331","lincoln","mkc",2015,17310.9649122807
"6332","lincoln","mkc",2016,17305.4444444444
"6333","lincoln","mkc",2017,22065.1666666667
"6334","lincoln","mkc",2018,26152.0465116279
"6335","lincoln","mkc",2019,30351.4666666667
"6336","lincoln","mks",2009,7173.69230769231
"6337","lincoln","mks",2010,8064.29166666667
"6338","lincoln","mks",2011,9948.08333333333
"6339","lincoln","mks",2012,9745.57142857143
"6340","lincoln","mks",2013,12873.1463414634
"6341","lincoln","mks",2014,13539.6875
"6342","lincoln","mks",2015,20487.4
"6343","lincoln","mks",2016,20596.6
"6344","lincoln","mkt",2008,12000
"6345","lincoln","mkt",2010,9717.31578947369
"6346","lincoln","mkt",2011,8531.35714285714
"6347","lincoln","mkt",2012,12887
"6348","lincoln","mkt",2013,9788.125
"6349","lincoln","mkt",2014,16619.3076923077
"6350","lincoln","mkt",2015,16194
"6351","lincoln","mkt",2016,12544.4
"6352","lincoln","mkt",2017,17380
"6353","lincoln","mkt",2018,28545
"6354","lincoln","mkt",2019,29565.625
"6355","lincoln","mkx",2007,6141.52380952381
"6356","lincoln","mkx",2008,7072.07692307692
"6357","lincoln","mkx",2009,6928.09090909091
"6358","lincoln","mkx",2010,9293.47826086957
"6359","lincoln","mkx",2011,12271.5263157895
"6360","lincoln","mkx",2012,13375.2058823529
"6361","lincoln","mkx",2013,14239.9404761905
"6362","lincoln","mkx",2014,15824.4444444444
"6363","lincoln","mkx",2015,14842.8823529412
"6364","lincoln","mkx",2016,24070.9638554217
"6365","lincoln","mkx",2017,25214.37
"6366","lincoln","mkx",2018,30459.7328767123
"6367","lincoln","mkz",2007,6917.55555555556
"6368","lincoln","mkz",2008,5860.45833333333
"6369","lincoln","mkz",2009,6570.8
"6370","lincoln","mkz",2010,6506.05263157895
"6371","lincoln","mkz",2011,8594.75
"6372","lincoln","mkz",2012,10175.8157894737
"6373","lincoln","mkz",2013,15137.4876033058
"6374","lincoln","mkz",2014,14172.7321428571
"6375","lincoln","mkz",2015,17098.2083333333
"6376","lincoln","mkz",2016,17465.45
"6377","lincoln","mkz",2017,22206.5548387097
"6378","lincoln","mkz",2018,25574.8060344828
"6379","lincoln","mkz",2019,30319.0315789474
"6380","lincoln","mkz",2020,30042.9558823529
"6381","lincoln","mkz,",2011,9850
"6382","lincoln","mkz/zephyr",2006,3599
"6383","lincoln","mkz/zephyr",2010,8850
"6384","lincoln","mkz/zephyr",2014,9995
"6385","lincoln","mkz/zephyr",2015,13999
"6386","lincoln","mkz/zephyr",2016,18924
"6387","lincoln","mkz/zephyr",2017,24635
"6388","lincoln","mountaineer",2005,3800
"6389","lincoln","nautilus",2019,37292.0483870968
"6390","lincoln","nautilus",2020,41687.2307692308
"6391","lincoln","navigator",1998,4995
"6392","lincoln","navigator",1999,5691.5
"6393","lincoln","navigator",2000,4217.33333333333
"6394","lincoln","navigator",2001,9325
"6395","lincoln","navigator",2002,4899.5
"6396","lincoln","navigator",2003,4851.41176470588
"6397","lincoln","navigator",2004,5761.31578947368
"6398","lincoln","navigator",2005,6955.71428571429
"6399","lincoln","navigator",2006,7101.71428571429
"6400","lincoln","navigator",2007,9725.94736842105
"6401","lincoln","navigator",2008,9021.1052631579
"6402","lincoln","navigator",2009,13796.6666666667
"6403","lincoln","navigator",2010,10658.347826087
"6404","lincoln","navigator",2011,13998
"6405","lincoln","navigator",2012,12260.625
"6406","lincoln","navigator",2013,19999.0740740741
"6407","lincoln","navigator",2014,19997.3636363636
"6408","lincoln","navigator",2015,28467.2857142857
"6409","lincoln","navigator",2016,28579.1666666667
"6410","lincoln","navigator",2017,39227.6770833333
"6411","lincoln","navigator",2018,53406.3157894737
"6412","lincoln","one",2003,5995
"6413","lincoln","signature",1994,7950
"6414","lincoln","town",1992,4800
"6415","lincoln","town",1994,7000
"6416","lincoln","town",1996,6463.42857142857
"6417","lincoln","town",1998,4432.08695652174
"6418","lincoln","town",1999,4537.375
"6419","lincoln","town",2000,5480.38095238095
"6420","lincoln","town",2001,4995
"6421","lincoln","town",2002,5081.66666666667
"6422","lincoln","town",2003,5067.12
"6423","lincoln","town",2004,6433.54166666667
"6424","lincoln","town",2005,6772.29545454545
"6425","lincoln","town",2006,6706
"6426","lincoln","town",2007,7082.82608695652
"6427","lincoln","town",2008,8137.125
"6428","lincoln","town",2009,9196.35294117647
"6429","lincoln","town",2010,13220
"6430","lincoln","town",2011,9360.30769230769
"6431","lincoln","town",2016,36500
"6432","lincoln","towncar",1999,4047.5
"6433","lincoln","towncar",2001,3500
"6434","lincoln","towncar",2002,4222.5
"6435","lincoln","towncar",2003,3499
"6436","lincoln","towncar",2004,3800
"6437","lincoln","towncar",2005,8164.66666666667
"6438","lincoln","towncar",2006,5783.33333333333
"6439","lincoln","towncar",2007,5750
"6440","lincoln","towncar",2011,8800
"6441","lincoln","towncar",2014,14800
"6442","lincoln","zephyr",2006,5287.7
"6443","lincoln","zephyr",2007,5000
"6444","mazda","2",2011,5594.65217391304
"6445","mazda","2",2012,4625
"6446","mazda","2",2013,6259.625
"6447","mazda","2",2014,5845
"6448","mazda","3",2004,4500
"6449","mazda","3",2005,4156.42857142857
"6450","mazda","3",2006,4449.86956521739
"6451","mazda","3",2007,4410.72413793103
"6452","mazda","3",2008,4898.97959183673
"6453","mazda","3",2009,5355.27777777778
"6454","mazda","3",2010,5486.72881355932
"6455","mazda","3",2011,6340.02941176471
"6456","mazda","3",2012,6870.78431372549
"6457","mazda","3",2013,7773.42105263158
"6458","mazda","3",2014,8529.55172413793
"6459","mazda","3",2015,11080.65
"6460","mazda","3",2016,12321.7368421053
"6461","mazda","3",2017,14458.3529411765
"6462","mazda","3",2018,16650.7272727273
"6463","mazda","3",2019,17086
"6464","mazda","3",2020,24999
"6465","mazda","3i",2009,5400
"6466","mazda","3i",2010,6800
"6467","mazda","3i",2011,5800
"6468","mazda","3i",2012,7248.8
"6469","mazda","3i",2013,8321.25
"6470","mazda","3i",2016,11300
"6471","mazda","3i",2020,16997
"6472","mazda","3s",2008,6500
"6473","mazda","3s",2009,6995
"6474","mazda","5",2006,5300
"6475","mazda","5",2007,7296
"6476","mazda","5",2008,4891.41666666667
"6477","mazda","5",2009,4424.69230769231
"6478","mazda","5",2010,5373.58333333333
"6479","mazda","5",2011,3995
"6480","mazda","5",2012,6445.33333333333
"6481","mazda","5",2013,5541.42857142857
"6482","mazda","5",2014,7351
"6483","mazda","5",2015,10394.1428571429
"6484","mazda","6",2003,5808.8
"6485","mazda","6",2004,3926.28571428571
"6486","mazda","6",2005,4677.66666666667
"6487","mazda","6",2006,5045.66666666667
"6488","mazda","6",2007,4374.875
"6489","mazda","6",2008,4105.06666666667
"6490","mazda","6",2009,5756.11764705882
"6491","mazda","6",2010,6138.93333333333
"6492","mazda","6",2011,5868.5
"6493","mazda","6",2012,7328.81818181818
"6494","mazda","6",2013,8014
"6495","mazda","6",2014,9768.53333333333
"6496","mazda","6",2015,12029.2105263158
"6497","mazda","6",2016,13008.5
"6498","mazda","6",2017,14175.3333333333
"6499","mazda","6",2018,22436.8
"6500","mazda","6",2019,22995
"6501","mazda","6",2020,25000
"6502","mazda","626",2002,3500
"6503","mazda","6i",2008,4895
"6504","mazda","6i",2009,5800
"6505","mazda","6i",2012,5160
"6506","mazda","6i",2015,15200
"6507","mazda","b-series",1999,8948
"6508","mazda","b-series",2000,6949.5
"6509","mazda","b-series",2001,8274.6
"6510","mazda","b-series",2005,11990
"6511","mazda","b2300",1996,5999
"6512","mazda","b2300",2003,4900
"6513","mazda","b2300",2004,4900
"6514","mazda","b2300",2005,6914.66666666667
"6515","mazda","b2300",2006,4900
"6516","mazda","b2300",2007,4500
"6517","mazda","b2500",1998,5150
"6518","mazda","b2500",1999,4000
"6519","mazda","b3000",1994,3497.5
"6520","mazda","b3000",1999,4400
"6521","mazda","b3000",2000,5048.33333333333
"6522","mazda","b3000",2001,3600
"6523","mazda","b3000",2002,3500
"6524","mazda","b3000",2003,4800
"6525","mazda","b3000",2004,6500
"6526","mazda","b3000",2005,6400
"6527","mazda","b4000",1998,9900
"6528","mazda","b4000",2008,7700
"6529","mazda","b4000",2010,12286
"6530","mazda","c-x7",2009,4000
"6531","mazda","cx",2010,7390
"6532","mazda","cx",2011,10787
"6533","mazda","cx",2012,9900
"6534","mazda","cx",2018,23059
"6535","mazda","cx",2020,21900
"6536","mazda","cx-3",2016,17590.1290322581
"6537","mazda","cx-3",2017,17386.3
"6538","mazda","cx-3",2018,19825.7826086957
"6539","mazda","cx-3",2019,20387.2777777778
"6540","mazda","cx-30",2020,26590.9
"6541","mazda","cx-5",2007,6224.5
"6542","mazda","cx-5",2008,5900
"6543","mazda","cx-5",2010,10161.6666666667
"6544","mazda","cx-5",2013,12816.6857142857
"6545","mazda","cx-5",2014,12534.0178571429
"6546","mazda","cx-5",2015,13552.9215686275
"6547","mazda","cx-5",2016,17410.5904761905
"6548","mazda","cx-5",2017,22604.8541666667
"6549","mazda","cx-5",2018,23663.8879310345
"6550","mazda","cx-5",2019,28179.6727272727
"6551","mazda","cx-5",2020,28843.2142857143
"6552","mazda","cx-5",2021,31495
"6553","mazda","cx-7",2007,4870.21428571429
"6554","mazda","cx-7",2008,5957.11111111111
"6555","mazda","cx-7",2009,5436.84615384615
"6556","mazda","cx-7",2010,6647.1052631579
"6557","mazda","cx-7",2011,6849.64705882353
"6558","mazda","cx-7",2012,8225
"6559","mazda","cx-7",2014,11950
"6560","mazda","cx-9",2007,7550.125
"6561","mazda","cx-9",2008,7695.83870967742
"6562","mazda","cx-9",2009,7481.53846153846
"6563","mazda","cx-9",2010,8468.25
"6564","mazda","cx-9",2011,10572.3125
"6565","mazda","cx-9",2012,10417.0256410256
"6566","mazda","cx-9",2013,11140.0512820513
"6567","mazda","cx-9",2014,13700.2857142857
"6568","mazda","cx-9",2015,13775.4375
"6569","mazda","cx-9",2016,23382.7142857143
"6570","mazda","cx-9",2017,24177
"6571","mazda","cx-9",2018,28661.8
"6572","mazda","cx-9",2019,26672.5
"6573","mazda","cx-9",2020,34426.5
"6574","mazda","cx5",2013,8437.5
"6575","mazda","cx5",2015,11950
"6576","mazda","cx5",2016,19949.5
"6577","mazda","cx5",2018,23999
"6578","mazda","cx7",2007,5966.33333333333
"6579","mazda","cx7",2008,4575
"6580","mazda","cx7",2009,4999
"6581","mazda","cx7",2010,7716.66666666667
"6582","mazda","cx7",2011,6500
"6583","mazda","cx9",2007,5800
"6584","mazda","cx9",2008,7486
"6585","mazda","cx9",2009,7916.66666666667
"6586","mazda","cx9",2010,3800
"6587","mazda","cx9",2011,7631.66666666667
"6588","mazda","cx9",2012,9223.25
"6589","mazda","cx9",2013,8450
"6590","mazda","cx9",2015,15500
"6591","mazda","cx9",2016,21745
"6592","mazda","cx9",2019,30500
"6593","mazda","cx9",2020,35343.5
"6594","mazda","mazada",2013,9995
"6595","mazda","mazd6",2014,7900
"6596","mazda","mazda2",2011,5390.81818181818
"6597","mazda","mazda2",2012,6189.5
"6598","mazda","mazda2",2013,7532
"6599","mazda","mazda2",2014,6851.91666666667
"6600","mazda","mazda3",2004,3990
"6601","mazda","mazda3",2005,5122.25
"6602","mazda","mazda3",2006,5544.92857142857
"6603","mazda","mazda3",2007,6042.5
"6604","mazda","mazda3",2008,5877.64
"6605","mazda","mazda3",2009,6213.6875
"6606","mazda","mazda3",2010,6749.53398058252
"6607","mazda","mazda3",2011,7836.77358490566
"6608","mazda","mazda3",2012,8391.28571428571
"6609","mazda","mazda3",2013,9584.67857142857
"6610","mazda","mazda3",2014,13324.8644067797
"6611","mazda","mazda3",2015,13354.2295081967
"6612","mazda","mazda3",2016,14290.1538461538
"6613","mazda","mazda3",2017,17273.8020833333
"6614","mazda","mazda3",2018,18612.9411764706
"6615","mazda","mazda3",2019,21437.3529411765
"6616","mazda","mazda3",2020,22289
"6617","mazda","mazda3i",2012,8490
"6618","mazda","mazda3i",2016,15995
"6619","mazda","mazda5",2006,5161.33333333333
"6620","mazda","mazda5",2007,4996.33333333333
"6621","mazda","mazda5",2008,5488.5
"6622","mazda","mazda5",2009,5600
"6623","mazda","mazda5",2010,8510.26315789474
"6624","mazda","mazda5",2012,8897
"6625","mazda","mazda5",2013,8513
"6626","mazda","mazda5",2014,9332
"6627","mazda","mazda5",2015,9676
"6628","mazda","mazda6",2003,4873.875
"6629","mazda","mazda6",2004,4989.66666666667
"6630","mazda","mazda6",2005,4730
"6631","mazda","mazda6",2006,5940
